tceid,catid,n_planets,tce_num,tce_period,tce_time0bk,tce_duration,planet
420131865_1,420131865,1,1,5.035888,1614.409,0.1893023,0
232682645_2,232682645,2,2,6.427308,1617.409,0.1814227,0
229683084_1,229683084,2,1,4.671292,1614.619,0.09047179,0
172654838_1,172654838,2,1,9.899591,1614.59,0.1445467,0
259272661_1,259272661,1,1,14.8705,1626.361,0.4714158,0
334832800_1,334832800,2,1,8.027813,1612.99,0.26925,0
441810984_3,441810984,3,3,14.01237,1626.368,0.3437033,0
230229037_4,230229037,4,4,22.01852,1616.906,0.4366792,0
229915355_1,229915355,1,1,13.96775,1626.662,0.2990566,0
219081160_1,219081160,1,1,20.80664,1613.216,0.4494546,0
282056031_2,282056031,2,2,13.99083,1626.686,0.1060815,0
259004487_1,259004487,2,1,3.237728,1614.109,0.1918544,0
329153513_2,329153513,2,2,7.159669,1615.697,0.3457936,0
37151179_1,37151179,1,1,4.040984,1613.802,0.09806725,1
298665232_1,298665232,1,1,9.914071,1620.593,0.08070054,1
441768695_1,441768695,1,1,23.6379,1617.324,0.08466258,0
46174351_2,46174351,3,2,7.842148,1614.874,0.221715,0
258702417_1,258702417,1,1,14.20316,1626.734,0.1508005,1
219766063_1,219766063,2,1,1.500982,1613.189,0.09246054,0
219483057_2,219483057,2,2,4.039007,1614.371,0.2554609,0
136020790_1,136020790,3,1,5.628737,1612.96,0.2012041,1
219814280_1,219814280,2,1,4.971888,1614.026,0.1214969,0
193819961_2,193819961,2,2,13.95702,1626.253,0.6634363,0
193679683_2,193679683,2,2,9.877001,1615.237,0.183316,0
441802995_1,441802995,4,1,5.446354,1615.431,0.1449235,0
233495966_1,233495966,1,1,2.830363,1615.218,0.1222886,1
345352638_1,345352638,2,1,6.013224,1616.201,0.2148718,0
233496577_1,233496577,2,1,7.477686,1617.655,0.348259,0
357687420_2,357687420,2,2,14.00655,1613.176,0.5676904,0
233196730_2,233196730,2,2,3.296096,1614.56,0.2112097,0
318780786_1,318780786,1,1,13.96133,1626.262,0.3816453,0
284892123_1,284892123,1,1,26.70039,1612.97,0.5199588,0
279979429_1,279979429,1,1,13.93083,1626.684,0.4968008,0
281458942_1,281458942,1,1,18.42199,1622.57,0.07974963,0
135819633_2,135819633,3,2,6.198342,1614.15,0.1566612,1
376664523_2,376664523,4,2,3.009434,1613.219,0.09624708,0
159327603_1,159327603,1,1,0.2966922,1613.057,0.02557762,0
230383226_1,230383226,2,1,5.452792,1617.847,0.1954189,0
193379358_1,193379358,1,1,13.96502,1613.301,0.4956654,0
270568552_1,270568552,1,1,10.72074,1621.285,0.4868429,0
219114041_1,219114041,1,1,0.3434836,1613.05,0.04149147,0
462281411_1,462281411,3,1,11.46854,1614.646,0.1298233,0
405543709_1,405543709,1,1,14.22813,1626.724,0.1173141,0
329441881_2,329441881,2,2,2.111265,1614.662,0.1041667,0
441729452_1,441729452,1,1,10.61109,1618.565,0.2363758,1
287079829_1,287079829,1,1,13.91192,1626.593,0.31883,0
198214017_1,198214017,1,1,14.01267,1626.57,0.7332183,0
274574873_1,274574873,2,1,9.181057,1613.27,0.172368,0
21680594_2,21680594,2,2,5.895827,1613.163,0.09530437,0
233201320_1,233201320,1,1,28.18607,1613.07,0.287579,0
274555165_1,274555165,2,1,5.921005,1613.307,0.3643597,0
341839832_1,341839832,2,1,5.483301,1613.35,0.1839411,0
334834458_1,334834458,1,1,19.47709,1621.998,0.3265605,0
462257373_1,462257373,1,1,20.83333,1620.523,0.4375,0
199712572_1,199712572,1,1,2.689754,1613.857,0.148956,0
232620511_1,232620511,1,1,14.50735,1626.557,0.1845383,0
157376396_1,157376396,1,1,28.42917,1612.909,0.625,0
287079688_1,287079688,2,1,3.591827,1612.946,0.1921718,0
362488828_1,362488828,2,1,1.873336,1612.97,0.07385371,0
57192070_1,57192070,1,1,14.54729,1626.569,0.2248258,0
230111644_2,230111644,2,2,13.49968,1613.751,0.764125,0
287137539_2,287137539,2,2,19.90941,1620.255,1.14729,0
233579270_1,233579270,2,1,2.595409,1612.958,0.04059925,0
413933423_1,413933423,1,1,1.561369,1613.699,0.1136948,1
198365911_1,198365911,1,1,17.30652,1618.675,0.8238137,0
357518094_1,357518094,2,1,6.78409,1617.316,0.1083689,0
157364190_2,157364190,2,2,5.09523,1617.741,0.3280707,0
230229037_2,230229037,4,2,7.538886,1617.834,0.2439067,0
219773482_1,219773482,2,1,5.186387,1616.463,0.1474201,0
18116966_2,18116966,3,2,22.63959,1612.941,0.5223742,0
233721425_3,233721425,3,3,13.92003,1625.878,1.025562,0
355957040_4,355957040,6,4,2.937382,1612.864,0.2076695,0
413590417_2,413590417,2,2,6.53928,1617.14,0.2008753,0
393115249_1,393115249,2,1,3.441922,1615.836,0.1448134,0
165502288_1,165502288,1,1,13.9625,1626.706,0.3125,0
264249596_1,264249596,1,1,14.49208,1626.578,0.2417539,0
101718156_1,101718156,1,1,27.965,1612.983,0.6701067,0
17414136_1,17414136,1,1,0.2604593,1613.07,0.02083333,0
459976095_1,459976095,2,1,5.304179,1614.159,0.08554833,0
291036393_2,291036393,2,2,13.90571,1613.716,0.6295042,0
180349353_1,180349353,1,1,13.96529,1613.271,0.4343554,0
233534164_1,233534164,1,1,26.23447,1613.791,0.3309629,0
286279165_1,286279165,2,1,5.446394,1616.611,0.1388608,0
441737397_1,441737397,2,1,3.097784,1613.822,0.1874492,0
229582158_2,229582158,2,2,8.131688,1618.136,0.2654648,0
413875969_1,413875969,1,1,13.90488,1626.525,0.5115379,0
460461873_2,460461873,2,2,5.482572,1616.675,0.2593164,0
275036626_1,275036626,1,1,0.8329682,1613.471,0.02301891,1
230387737_1,230387737,1,1,14.46714,1626.665,0.3287675,0
420135975_2,420135975,2,2,15.81565,1625.466,0.5598417,0
135888652_1,135888652,1,1,14.10311,1626.783,0.2276818,0
235684720_2,235684720,2,2,15.87843,1613.171,0.1447176,1
152753879_1,152753879,1,1,4.845608,1613.519,0.08884492,0
233720590_1,233720590,1,1,23.975,1612.937,0.5208333,0
229748069_1,229748069,1,1,13.96781,1626.598,0.1931774,0
337426319_1,337426319,2,1,28.23188,1613.048,0.1890361,0
289536553_1,289536553,2,1,1.169633,1612.872,0.04166667,0
229776668_1,229776668,1,1,13.9594,1626.489,0.4023976,0
290564590_1,290564590,2,1,0.7829148,1612.908,0.02083333,0
17469455_2,17469455,2,2,15.58209,1622.188,0.09922746,0
229974851_1,229974851,1,1,0.4112756,1613.064,0.04166667,0
233679656_3,233679656,3,3,0.9883346,1613.668,0.04166667,0
229554302_2,229554302,3,2,0.3090036,1612.967,0.02083333,0
289590898_1,289590898,1,1,28.02654,1613.366,0.4434038,0
318888921_1,318888921,1,1,28.12083,1613.146,0.3041716,1
321767650_1,321767650,1,1,2.94023,1615.78,0.09599521,0
199612990_1,199612990,1,1,14.01152,1613.083,0.8999662,0
291391250_1,291391250,1,1,14.2409,1626.718,0.06868854,0
203293606_1,203293606,2,1,13.4463,1613.554,0.1031159,0
280074385_2,280074385,2,2,2.917064,1614.291,0.08735583,0
39904106_1,39904106,1,1,13.9643,1626.714,0.09952096,0
284759507_2,284759507,2,2,6.871993,1616.57,0.117506,0
198242676_1,198242676,1,1,14.18013,1627.003,0.04421137,0
229443755_1,229443755,1,1,0.9702628,1613.258,0.08017833,1
233723825_1,233723825,1,1,14.01738,1626.619,0.5560483,0
258956843_2,258956843,2,2,1.571018,1613.295,0.1706632,1
264251239_1,264251239,1,1,27.64345,1613.297,0.6130117,0
219892952_1,219892952,2,1,8.131658,1619.349,0.1259865,0
199610766_1,199610766,1,1,14.09538,1626.528,0.8463117,0
257715673_1,257715673,1,1,2.939453,1615.779,0.1246516,0
198189245_2,198189245,2,2,6.395996,1618.142,0.1093537,0
308023474_1,308023474,1,1,11.90857,1624.209,0.1163303,1
270400489_1,270400489,1,1,14.42376,1618.761,0.1542668,1
441804568_2,441804568,3,2,3.659868,1612.977,0.2371509,1
229772188_1,229772188,1,1,28.02222,1612.95,0.5208333,0
49660197_2,49660197,3,2,1.652331,1613.71,0.02771018,1
353875915_1,353875915,3,1,5.510421,1617.109,0.0623965,1
8417113_1,8417113,1,1,8.146255,1613.323,0.1145105,0
229739389_1,229739389,2,1,9.494043,1622.147,0.1199915,0
230391988_2,230391988,2,2,6.416617,1614.411,0.1074949,0
39829781_1,39829781,2,1,3.93094,1614.891,0.05312133,0
5894829_1,5894829,2,1,13.95439,1613.057,0.07508988,0
297165505_1,297165505,1,1,6.684106,1615.348,0.327813,1
356227566_1,356227566,1,1,22.79809,1613.393,0.378369,0
172607904_2,172607904,2,2,7.074401,1618.671,0.3129568,1
310167700_1,310167700,1,1,0.3098996,1613.132,0.02083333,0
283171313_3,283171313,3,3,5.919991,1614.405,0.6516417,0
229687337_1,229687337,2,1,1.023561,1612.969,0.1073713,0
39983205_2,39983205,2,2,18.47507,1614.9,0.2539037,1
230084392_2,230084392,2,2,15.06593,1626.328,0.8498138,0
462254955_1,462254955,1,1,13.96081,1626.644,0.47357,0
410994729_1,410994729,1,1,27.91753,1613.165,0.2309655,0
198239119_2,198239119,2,2,3.158887,1614.22,0.1101398,0
313711224_1,313711224,2,1,6.729112,1615.807,0.2066226,0
459384684_1,459384684,1,1,13.86652,1626.628,0.3741693,0
462317419_1,462317419,1,1,3.764594,1613.951,0.1390666,1
219773717_1,219773717,1,1,17.43734,1613.89,0.1936232,1
21017001_1,21017001,1,1,13.56264,1613.545,0.05039696,1
229647445_1,229647445,1,1,13.84321,1625.221,0.2742543,1
143037962_1,143037962,1,1,14.21493,1626.732,0.10654,0
272965154_1,272965154,2,1,4.952778,1616.034,0.08333333,0
163943265_1,163943265,2,1,7.108664,1617.803,0.2314369,0
230229336_1,230229336,2,1,19.43591,1619.748,0.1686646,1
355926765_2,355926765,2,2,5.662438,1617.168,0.2379702,0
233072305_1,233072305,1,1,14.18053,1613.105,0.4003537,0
462240303_4,462240303,4,4,2.999069,1614.412,0.2681051,0
82405310_1,82405310,1,1,5.653452,1613.345,0.04899417,1
188268293_1,188268293,2,1,7.229318,1617.019,0.1082807,0
46376720_1,46376720,2,1,13.65966,1613.346,0.06270775,0
36982626_3,36982626,4,3,5.164721,1615.744,0.1134095,0
356868754_1,356868754,2,1,8.157987,1615.817,0.2185965,0
441808296_1,441808296,1,1,13.92746,1626.758,1.093392,0
219857562_1,219857562,1,1,28.55102,1613.076,0.6715267,0
283891400_2,283891400,2,2,3.641753,1613.186,0.04101377,1
101878371_1,101878371,1,1,13.95144,1626.28,0.6017217,0
230118011_2,230118011,2,2,13.95929,1613.045,0.046808,0
29386246_1,29386246,1,1,3.21322,1613.945,0.1268176,0
163625814_1,163625814,2,1,1.482564,1613.893,0.0865385,1
29385285_2,29385285,2,2,13.81279,1613.379,0.4407504,1
355957040_5,355957040,6,5,15.09195,1616.185,0.17066,0
371299496_1,371299496,1,1,11.14661,1614.876,0.5019196,0
353736316_1,353736316,2,1,6.486055,1615.166,0.3157124,0
230128292_4,230128292,8,4,1.422797,1613.059,0.08713596,0
101767697_2,101767697,3,2,1.877274,1613.28,0.0625,0
255909268_1,255909268,2,1,3.511072,1612.923,0.1879582,0
230133987_1,230133987,2,1,5.446623,1616.863,0.2391129,0
229742951_1,229742951,1,1,2.323115,1614.492,0.1289252,0
441735107_1,441735107,1,1,0.7736321,1613.051,0.05842358,1
148077080_1,148077080,1,1,14.24914,1626.726,0.09271554,0
229612184_1,229612184,2,1,8.877054,1617.146,0.07499892,0
237222578_1,237222578,1,1,4.145809,1614.809,0.04088819,1
393634931_2,393634931,3,2,7.383608,1619.326,0.1124849,0
164319891_1,164319891,2,1,13.9666,1626.571,0.2190223,0
236350754_1,236350754,1,1,16.54862,1613,0.1181074,0
135652224_1,135652224,1,1,13.95922,1626.454,0.5371058,0
224601357_2,224601357,2,2,16.28414,1617.759,0.2121426,1
462281411_2,462281411,3,2,19.43076,1620.717,0.08614508,0
376758884_1,376758884,1,1,14.24326,1626.717,0.08638854,0
229472460_1,229472460,1,1,20.78833,1620.585,0.3089187,0
68900724_2,68900724,2,2,5.633146,1616.695,0.2513263,0
219871477_2,219871477,3,2,6.373959,1617.211,0.2107578,0
417582749_1,417582749,2,1,4.763597,1617.125,0.05843842,0
193512223_2,193512223,2,2,1.481925,1613.898,0.08490088,0
258826793_1,258826793,1,1,8.767604,1614.649,0.1521359,1
356347230_3,356347230,4,3,13.95807,1626.74,0.1675906,0
356240607_1,356240607,1,1,14.24291,1626.711,0.08033458,0
462308226_1,462308226,2,1,9.200264,1614.843,0.1221958,0
315721371_2,315721371,2,2,6.486822,1613.258,0.04843721,0
116021622_1,116021622,1,1,4.265815,1616.631,0.04783167,1
88932244_2,88932244,4,2,6.188495,1616.836,0.2509405,0
165529438_2,165529438,2,2,5.554559,1616.437,0.2022999,0
413590417_1,413590417,2,1,6.535203,1613.63,0.244007,0
293734890_1,293734890,1,1,13.8437,1616.267,0.2359311,0
233085123_2,233085123,2,2,25.57715,1615.082,0.5816813,0
229909786_1,229909786,1,1,14.59433,1626.528,0.3261982,0
236779349_1,236779349,1,1,5.093013,1615.491,0.2137372,1
188694034_2,188694034,2,2,2.344176,1615.143,0.06696287,1
233206907_1,233206907,1,1,0.3525475,1613.116,0.02083333,0
353854814_1,353854814,1,1,6.615148,1617.176,0.1588346,0
153608253_1,153608253,2,1,3.616577,1614.288,0.6306725,0
230128789_1,230128789,1,1,2.818576,1613.371,0.06499029,0
405528466_1,405528466,2,1,2.938915,1615.776,0.09756542,1
157684172_1,157684172,2,1,13.92517,1626.735,0.1143733,1
163625814_2,163625814,2,2,13.66005,1613.863,0.3680402,0
154664497_1,154664497,1,1,20.03211,1620.618,0.6493475,0
150584743_2,150584743,4,2,9.881066,1617.087,0.5060121,0
237099347_1,237099347,2,1,14.25014,1626.993,0.06662783,0
72412082_2,72412082,2,2,8.946891,1615.298,0.1719539,0
233193585_1,233193585,1,1,4.936726,1615.748,0.1317646,1
188296573_1,188296573,1,1,14.73519,1615.537,0.05922788,1
296775751_1,296775751,2,1,8.683598,1616.026,0.2878068,0
229684206_1,229684206,2,1,14.82241,1619.039,0.09597113,1
320333814_1,320333814,1,1,14.14418,1626.536,0.6390108,0
367855684_1,367855684,1,1,6.837626,1614.559,0.1650991,1
462275138_1,462275138,2,1,2.301249,1614.579,0.1473859,0
276996240_1,276996240,1,1,3.760355,1615.848,0.05816487,1
291142267_1,291142267,1,1,13.92334,1613.144,0.6975692,0
283171313_1,283171313,3,1,5.919217,1615.049,0.1480457,0
29396425_2,29396425,2,2,8.727778,1615.597,0.08333333,0
230130028_1,230130028,1,1,0.7668603,1613.093,0.07248938,1
258802094_1,258802094,2,1,8.279856,1613.222,0.1097095,0
219773961_1,219773961,1,1,2.50684,1615.01,0.07027471,1
229564342_1,229564342,2,1,23.70655,1616.03,0.1101212,0
233725788_1,233725788,1,1,27.48345,1613.541,0.7124658,0
135264018_1,135264018,2,1,9.141608,1615.514,0.1023787,0
349529622_2,349529622,2,2,8.16171,1616.115,0.1309115,0
236758071_1,236758071,1,1,6.06702,1613.638,0.2193859,1
230122451_1,230122451,1,1,5.377803,1617.325,0.1471076,1
162686696_1,162686696,1,1,14.00093,1613.948,0.1120612,0
411034051_2,411034051,3,2,0.2480834,1612.984,0.02083333,0
356315017_1,356315017,1,1,14.12235,1626.25,0.5451808,0
233528503_1,233528503,1,1,19.11209,1620.23,0.1640945,1
281793145_1,281793145,1,1,14.24267,1626.715,0.07107958,0
230124372_1,230124372,2,1,2.655817,1613.054,0.1503429,1
21002598_1,21002598,1,1,0.4643759,1612.967,0.05647796,0
232609356_1,232609356,1,1,14.35092,1626.944,0.61091,0
181417688_1,181417688,3,1,0.2946189,1613.008,0.04166667,0
413759596_1,413759596,1,1,28.04861,1613.269,0.625,0
219109292_1,219109292,2,1,8.814568,1619.083,0.2438771,0
203586768_1,203586768,2,1,1.359315,1613.873,0.06416779,1
441810984_1,441810984,3,1,7.275138,1619.999,0.2991792,0
85379632_1,85379632,1,1,14.25263,1626.71,0.06544046,0
74094052_1,74094052,1,1,15.16057,1624.201,0.1464284,0
282055743_2,282055743,3,2,1.339551,1613.381,0.07567679,1
54490444_1,54490444,4,1,0.670933,1613.011,0.02703276,0
219898822_2,219898822,2,2,5.663654,1616.748,0.2621743,1
258355004_4,258355004,4,4,0.5118689,1612.974,0.04099027,0
458486928_2,458486928,3,2,6.420059,1613.214,0.04996404,1
230075670_2,230075670,2,2,4.770174,1617.505,0.3108345,0
230128292_2,230128292,8,2,1.873445,1613.69,0.151762,0
318710460_1,318710460,1,1,9.944048,1620.921,0.1304438,0
232681415_1,232681415,3,1,2.451152,1614.606,0.136906,0
198410991_1,198410991,1,1,28.27765,1612.884,0.3853886,0
259236707_1,259236707,1,1,4.194376,1613.693,0.1343953,1
229938859_2,229938859,2,2,8.252373,1614.082,0.2729317,0
329173835_1,329173835,2,1,6.36224,1619.03,0.2469139,0
172655975_1,172655975,1,1,28.4,1612.956,0.4375,0
176102221_1,176102221,1,1,0.2480475,1613.042,0.02083333,0
377053005_1,377053005,1,1,0.3140175,1613.141,0.03890278,0
459492551_3,459492551,3,3,14.15826,1612.949,0.7878292,0
172648017_1,172648017,1,1,0.6833826,1613.52,0.02272307,1
356340699_1,356340699,1,1,14.21763,1626.726,0.1433356,0
323436179_2,323436179,2,2,1.377147,1613.783,0.1072466,0
355957048_1,355957048,1,1,2.937968,1615.791,0.1222837,0
357596668_2,357596668,2,2,9.080078,1615.593,0.2768536,0
282055976_1,282055976,1,1,17.58632,1618.974,0.0827725,1
393702450_1,393702450,1,1,24.10532,1615.623,0.3076636,0
291036340_1,291036340,1,1,14.65556,1626.676,0.625,0
329247061_1,329247061,1,1,28.07083,1613.273,0.625,0
232603771_1,232603771,1,1,5.50395,1617.328,0.081153,1
198358937_1,198358937,2,1,4.118136,1615.198,0.07243354,0
162555123_1,162555123,3,1,0.2297062,1613.019,0.02083333,0
39814018_1,39814018,1,1,9.79519,1613.825,0.09258396,0
54490444_2,54490444,4,2,0.6718212,1613.309,0.07325533,0
198183990_1,198183990,2,1,3.566411,1613.731,0.11331,0
230091561_2,230091561,2,2,4.055704,1614.823,0.06383458,0
219870537_2,219870537,2,2,0.7288229,1612.907,0.0625,0
402442869_1,402442869,2,1,14.65932,1618.937,0.07139587,1
282108151_1,282108151,2,1,5.002782,1614.07,0.1914078,0
229939499_1,229939499,3,1,5.989807,1616.159,0.2771403,0
275691171_2,275691171,2,2,5.770165,1612.929,0.1107151,0
258872498_1,258872498,2,1,6.213733,1615.466,0.07237104,0
233691740_1,233691740,2,1,4.775169,1615.14,0.08824429,0
441802995_2,441802995,4,2,5.446348,1613.119,0.1036704,0
229782843_1,229782843,3,1,3.429832,1613.16,0.2045138,0
289536041_1,289536041,2,1,4.129167,1612.893,0.125,0
233079304_1,233079304,1,1,18.16354,1623.291,0.3056,1
282055743_1,282055743,3,1,1.338865,1613.289,0.055341,1
157419795_2,157419795,2,2,3.735188,1614.09,0.1080551,0
198279156_3,198279156,3,3,0.4330042,1613.018,0.02083333,0
54487678_2,54487678,2,2,9.110195,1616.395,0.2837636,0
353731093_2,353731093,2,2,6.958357,1613.97,0.1735028,0
229739389_2,229739389,2,2,9.493987,1618.131,0.07502475,0
85513730_1,85513730,2,1,14.05272,1613.07,0.3950289,0
337627801_1,337627801,1,1,7.332741,1616.004,0.06954713,1
219110196_1,219110196,1,1,24.24081,1612.925,0.2961222,0
230075670_1,230075670,2,1,4.770408,1615.776,0.227344,0
337514410_2,337514410,2,2,4.828121,1614.176,0.08630854,0
115409059_1,115409059,1,1,13.01871,1614.611,0.6005196,0
39827425_1,39827425,1,1,14.22551,1626.725,0.1097802,0
257732867_1,257732867,2,1,3.227633,1614.229,0.1673442,0
17563961_1,17563961,2,1,10.32995,1620.943,0.06331458,0
258923381_1,258923381,1,1,3.43879,1615.015,0.1361399,1
282055743_3,282055743,3,3,1.339103,1613.172,0.04166667,1
461369186_1,461369186,1,1,5.46805,1617.377,0.1178942,1
264392298_1,264392298,1,1,9.206736,1620.497,0.08720492,1
353818863_2,353818863,2,2,6.205868,1618.906,0.2029584,0
46372909_3,46372909,3,3,8.661655,1614.949,0.104016,0
229767929_2,229767929,2,2,26.78199,1613.151,0.6340521,0
291392292_1,291392292,1,1,14.1624,1626.974,0.6469575,0
257398691_1,257398691,1,1,0.6870955,1613.531,0.02713448,0
17342172_1,17342172,2,1,4.731356,1613.404,0.082747,0
219101608_1,219101608,1,1,13.96553,1613.36,0.6639296,0
329153604_1,329153604,1,1,7.136679,1614.87,0.1704792,1
172747395_1,172747395,2,1,10.72083,1620.099,0.1041667,0
224608180_1,224608180,1,1,25.54903,1615.59,0.3424957,0
229435801_1,229435801,1,1,27.70516,1613.162,0.2907872,0
229743813_1,229743813,1,1,15.04866,1613.038,0.3140227,0
280162266_1,280162266,3,1,7.685918,1619.883,0.1636782,0
21856856_1,21856856,1,1,20.92755,1620.279,0.52338,0
57229160_1,57229160,1,1,21.39359,1619.363,0.4984133,0
458526933_2,458526933,2,2,9.577599,1616.241,0.06775225,1
233518032_1,233518032,1,1,14.39667,1612.953,0.6136662,0
229491669_1,229491669,1,1,4.943552,1617.711,0.06649313,1
296837389_2,296837389,2,2,8.224698,1613.822,0.1603979,1
233047879_2,233047879,2,2,2.886384,1613.598,0.1781776,0
232610445_3,232610445,4,3,14.80833,1626.388,0.4375,0
233728632_1,233728632,1,1,6.073495,1612.986,0.09193158,0
287152402_3,287152402,6,3,2.202707,1614.441,0.04541,0
219109292_2,219109292,2,2,8.829351,1615.281,0.3332933,0
283171313_2,283171313,3,2,5.919154,1613.697,0.3099839,0
233055963_2,233055963,2,2,24.57556,1612.913,0.4320392,0
182039063_2,182039063,2,2,2.38431,1614.12,0.2731886,0
233543617_1,233543617,1,1,16.17071,1613.258,0.2417617,0
219778840_2,219778840,2,2,4.723788,1616.2,0.1715356,0
353987889_1,353987889,2,1,3.939549,1616.07,0.2244527,0
270670706_1,270670706,1,1,14.03888,1626.363,0.6827192,0
229939499_3,229939499,3,3,13.96206,1613.025,0.09874858,0
235680293_1,235680293,1,1,12.76944,1614.728,0.1390352,1
298734336_1,298734336,1,1,0.9501299,1613.341,0.05409996,0
377433972_1,377433972,1,1,14.23941,1626.722,0.09002125,0
332504422_1,332504422,2,1,1.360881,1613.343,0.02112271,0
85379511_1,85379511,1,1,13.79785,1618.845,0.1581915,1
229766207_1,229766207,1,1,13.8817,1626.731,0.5319271,0
172708435_2,172708435,2,2,6.828607,1616.065,0.080678,0
345397714_2,345397714,2,2,8.569123,1617.812,0.2972552,0
154666114_1,154666114,1,1,8.774795,1620.168,0.06199413,0
219877568_1,219877568,1,1,27.51939,1613.501,0.5216592,0
229594509_1,229594509,1,1,4.451847,1615.58,0.111289,1
233195546_1,233195546,2,1,1.480656,1613.717,0.2233132,0
270320764_2,270320764,2,2,3.65414,1614.17,0.1925029,0
193872669_1,193872669,2,1,13.1005,1622.353,0.196687,1
298288886_1,298288886,2,1,0.5852504,1613.255,0.05158425,0
160490459_1,160490459,1,1,16.62909,1613.848,0.1989195,1
441813841_1,441813841,2,1,8.421683,1617.351,0.265432,0
229944694_1,229944694,1,1,27.48469,1613.003,0.3304024,0
187422438_1,187422438,1,1,14.46849,1627.006,0.3664942,0
441810113_1,441810113,1,1,14.15481,1626.762,0.1888354,1
356918522_1,356918522,2,1,2.726699,1615.382,0.09491288,1
229673773_2,229673773,2,2,14.53214,1626.611,0.1452711,0
233238668_1,233238668,1,1,9.816288,1620.003,0.1234416,1
233579270_2,233579270,2,2,1.297942,1612.982,0.02373757,0
160534712_1,160534712,1,1,14.18892,1626.761,0.5983125,0
284303789_1,284303789,2,1,10.06981,1622.075,0.3029996,0
135819633_1,135819633,3,1,6.197946,1617.833,0.1106151,1
101876193_1,101876193,1,1,4.30073,1616.966,0.1375771,1
219894927_1,219894927,1,1,6.712972,1613.903,0.06849542,1
198213399_1,198213399,1,1,14.05015,1626.639,0.7349633,0
165501404_1,165501404,1,1,28.40273,1612.944,0.1984635,0
441804565_1,441804565,2,1,14.00084,1626.688,0.9415871,0
237234494_1,237234494,2,1,7.856919,1617.243,0.08512121,0
229772500_1,229772500,1,1,13.90791,1613.263,0.1497268,0
467288726_1,467288726,2,1,4.304976,1616.492,0.4670379,0
233059608_1,233059608,2,1,13.99825,1627.062,0.8629321,0
162692735_1,162692735,1,1,28.32757,1612.952,0.05327121,0
366435680_2,366435680,5,2,13.96733,1626.741,0.1633573,0
353819595_1,353819595,1,1,2.393218,1614.315,0.052583,1
21901385_2,21901385,2,2,14.22634,1626.714,0.05545417,0
229776748_2,229776748,2,2,2.726992,1612.962,0.08956508,0
393634931_3,393634931,3,3,13.99638,1623.895,0.1833384,1
188251407_2,188251407,2,2,5.380097,1612.962,0.07470725,0
377457244_1,377457244,1,1,3.173812,1615.554,0.1078738,1
389915342_1,389915342,1,1,15.36067,1626.365,2.599926,0
310988475_1,310988475,1,1,6.817965,1615.234,0.2020257,1
307986093_1,307986093,1,1,14.00793,1626.645,0.6352321,0
188664810_2,188664810,2,2,4.364204,1616.78,0.1172718,0
459980941_1,459980941,1,1,3.926105,1614.618,0.1263036,1
230229037_1,230229037,4,1,7.539455,1612.911,0.2485148,0
311357254_1,311357254,1,1,14.2413,1626.717,0.07767046,0
219754568_2,219754568,2,2,13.95942,1626.71,0.07632571,0
274574873_2,274574873,2,2,18.35631,1617.591,0.2329833,0
233495805_2,233495805,2,2,5.03088,1616.243,0.06132079,0
219895685_1,219895685,1,1,24.40353,1613.516,0.09460075,0
279983256_2,279983256,2,2,8.270422,1620.357,0.1679289,1
230011056_2,230011056,2,2,3.001974,1614.383,0.2096713,0
462309011_1,462309011,1,1,0.92672,1613.135,0.03404467,1
311233735_2,311233735,2,2,5.408799,1618.032,0.1186044,0
270643349_1,270643349,1,1,21.75777,1619.315,0.4081163,0
366435680_1,366435680,5,1,13.96843,1613.025,0.07055683,0
311018065_1,311018065,2,1,4.799731,1613.573,0.08645804,0
17380368_1,17380368,1,1,17.11944,1624.222,0.25,0
176013938_1,176013938,1,1,13.98193,1626.618,0.3793818,0
281941695_3,281941695,4,3,9.214635,1618.956,0.1318251,1
230391988_1,230391988,2,1,6.416659,1617.147,0.122712,0
232600627_9,232600627,9,9,3.535429,1614.648,0.05094671,0
281217908_2,281217908,2,2,5.505716,1617.83,0.1803565,0
446193444_1,446193444,1,1,4.799446,1614.378,0.08564538,1
224596602_1,224596602,1,1,9.495195,1612.91,0.1824461,0
289540793_1,289540793,1,1,14.32367,1626.707,0.06094388,0
115522668_1,115522668,1,1,5.107871,1615.484,0.1265191,1
46372909_1,46372909,3,1,14.24178,1626.637,0.2349868,0
233052000_1,233052000,1,1,6.268174,1616.971,0.07191221,1
188251407_1,188251407,2,1,5.379896,1615.928,0.07140538,0
311277082_2,311277082,2,2,3.056592,1615.466,0.155608,0
441794179_1,441794179,1,1,1.620007,1612.931,0.1218917,0
188333822_1,188333822,1,1,14.87454,1626.192,0.5943312,0
269664165_1,269664165,1,1,7.462213,1615.656,0.1502625,1
377254390_1,377254390,2,1,3.3834,1615.261,0.1816055,0
143113198_2,143113198,2,2,4.051759,1615.975,0.05891521,1
287182679_1,287182679,1,1,6.046786,1615.439,0.08253908,0
188825478_1,188825478,1,1,27.34433,1613.411,0.8109042,0
219750509_2,219750509,3,2,7.521602,1617.106,0.1144891,0
230118011_1,230118011,2,1,4.574561,1617.398,0.1053104,1
462607772_5,462607772,5,5,11.85571,1620.107,1.308908,0
307910698_2,307910698,2,2,8.114486,1614.638,0.206054,0
198593129_1,198593129,1,1,1.616545,1612.991,0.04965671,1
233082774_1,233082774,1,1,14.02433,1626.627,0.6243625,0
