tceid,catid,n_planets,tce_num,tce_period,tce_time0bk,tce_duration,planet
85407625_1,85407625,1,1,14.96452,1626.652,24.82661,0
85513730_1,85513730,2,1,14.05272,1613.07,9.480694,0
85513730_2,85513730,2,2,13.98203,1626.249,17.53479,0
349529622_1,349529622,2,1,8.157479,1619.604,3.09737,0
349529622_2,349529622,2,2,8.16171,1616.115,3.141877,0
353181984_1,353181984,3,1,17.63612,1612.977,5.558548,0
353181984_2,353181984,3,2,17.73803,1621.745,5.552553,0
353181984_3,353181984,3,3,8.872836,1616.799,5.800507,0
353283978_1,353283978,1,1,10.01016,1614.477,4.286953,1
353284053_1,353284053,1,1,1.923764,1613.824,1.057917,1
377433972_1,377433972,1,1,14.23941,1626.722,2.16051,0
377457244_1,377457244,1,1,3.173812,1615.554,2.58897,1
392463770_1,392463770,1,1,13.88232,1613.291,7.554001,0
392463863_1,392463863,2,1,7.781105,1614.625,2.22243,0
392463863_2,392463863,2,2,7.781773,1618.058,1.754086,0
318951577_1,318951577,1,1,26.42133,1614.657,9.754701,0
459309800_1,459309800,1,1,5.510152,1614.6,3.704696,1
459492551_1,459492551,3,1,9.193798,1616.286,6.36518,0
459492551_2,459492551,3,2,9.193755,1612.938,4.472528,0
459492551_3,459492551,3,3,14.15826,1612.949,18.9079,0
8347908_1,8347908,2,1,3.094398,1615.004,4.469861,0
8347908_2,8347908,2,2,3.094087,1613.327,4.41648,0
8398178_1,8398178,1,1,13.83013,1613.653,11.08472,0
8417113_1,8417113,1,1,8.146255,1613.323,2.748251,0
17489386_1,17489386,1,1,13.58152,1619.128,12.55957,0
17563961_1,17563961,2,1,10.32995,1620.943,1.51955,0
17563961_2,17563961,2,2,20.5659,1618.819,6.761829,0
17654163_1,17654163,1,1,27.57617,1613.349,8.57993,0
24077045_1,24077045,1,1,14.59038,1621.071,3.887076,1
24157663_1,24157663,1,1,14.86002,1614.609,4.890135,1
319092428_1,319092428,1,1,14.14281,1626.964,14.05799,0
29384129_1,29384129,2,1,3.484257,1613.103,2.118603,0
29384129_2,29384129,2,2,1.741746,1613.225,1.766812,0
29385285_1,29385285,2,1,10.33853,1613.46,4.552823,1
29385285_2,29385285,2,2,13.81279,1613.379,10.57801,1
29385858_1,29385858,2,1,5.3916,1613.723,2.188877,0
29385858_2,29385858,2,2,5.390147,1616.459,2.590555,0
29386246_1,29386246,1,1,3.21322,1613.945,3.043622,0
29395460_1,29395460,1,1,6.88355,1616.359,1.899617,0
29396425_1,29396425,2,1,8.727777,1620.064,2,0
29396425_2,29396425,2,2,8.727778,1615.597,2,0
39814018_1,39814018,1,1,9.79519,1613.825,2.222015,0
39826447_1,39826447,2,1,5.978871,1617.258,3.806527,0
39826447_2,39826447,2,2,5.979637,1613.344,2.578139,0
39827425_1,39827425,1,1,14.22551,1626.725,2.634725,0
39829781_1,39829781,2,1,3.93094,1614.891,1.274912,0
39829781_2,39829781,2,2,3.931018,1613.063,1.904573,0
323436179_1,323436179,2,1,1.378083,1613.609,2.5,0
323436179_2,323436179,2,2,1.377147,1613.783,2.573918,0
39834872_1,39834872,2,1,1.323232,1612.856,2.031574,1
39834872_2,39834872,2,2,3.609288,1613.456,2.938666,1
39904106_1,39904106,1,1,13.9643,1626.714,2.388503,0
39933199_1,39933199,1,1,24.79421,1613.559,17.86155,0
39934822_1,39934822,1,1,18.24557,1621.533,7.308433,1
39947103_1,39947103,1,1,8.444695,1617.277,3.350573,0
39983205_1,39983205,2,1,11.29961,1616.235,3.923214,1
39983205_2,39983205,2,2,18.47507,1614.9,6.09369,1
40050264_1,40050264,2,1,9.52449,1616.202,4.580784,0
40050264_2,40050264,2,2,9.524882,1620.885,4.139082,0
57062354_1,57062354,3,1,1.376864,1613.493,1.5,0
57062354_2,57062354,3,2,1.377169,1613.642,1.019992,0
57062354_3,57062354,3,3,1.377024,1613.761,1.788818,0
57103315_1,57103315,2,1,21.89328,1614.749,3.522791,0
57103315_2,57103315,2,2,10.67542,1615.265,4.833113,0
57192070_1,57192070,1,1,14.54729,1626.569,5.39582,0
323445728_1,323445728,1,1,9.626496,1614.029,3.855905,1
57229160_1,57229160,1,1,21.39359,1619.363,11.96192,0
57229533_1,57229533,1,1,3.306786,1616.053,4.403782,0
57232132_1,57232132,1,1,13.95058,1626.724,2.389687,0
68900724_1,68900724,2,1,5.633496,1614.282,3.569935,0
68900724_2,68900724,2,2,5.633146,1616.695,6.031832,0
115182462_1,115182462,2,1,2.42775,1614.808,4.051288,0
115182462_2,115182462,2,2,2.427726,1613.556,3.981014,0
115409059_1,115409059,1,1,13.01871,1614.611,14.41247,0
115449758_1,115449758,1,1,15.30623,1614.704,4.649459,1
115509719_1,115509719,1,1,14.26276,1626.701,0.8046245,0
157364190_1,157364190,2,1,5.093719,1614.706,9.768045,0
157364190_2,157364190,2,2,5.09523,1617.741,7.873697,0
157375666_1,157375666,1,1,16.23264,1622.255,4.462661,1
337426319_1,337426319,2,1,28.23188,1613.048,4.536866,0
337426319_2,337426319,2,2,13.94537,1613.542,15.83161,0
157375949_1,157375949,1,1,14.23157,1626.857,10.46625,0
157376396_1,157376396,1,1,28.42917,1612.909,15,0
157419795_1,157419795,2,1,3.734787,1616.073,2.336451,0
157419795_2,157419795,2,2,3.735188,1614.09,2.593323,0
193557191_1,193557191,2,1,1.483741,1613.69,1.439003,1
193557191_2,193557191,2,2,5.910393,1614.921,2.331623,1
219475853_1,219475853,1,1,9.248982,1613.542,2.656539,1
219480018_1,219480018,1,1,13.98902,1626.556,6.155933,0
219483057_1,219483057,2,1,4.039019,1616.05,4.499083,0
219483057_2,219483057,2,2,4.039007,1614.371,6.131061,0
219483085_1,219483085,3,1,5.628989,1614.293,2.567263,0
219483085_2,219483085,3,2,13.91551,1613.207,18.56846,0
219483085_3,219483085,3,3,5.636744,1616.7,4.738596,0
219491380_1,219491380,2,1,13.96728,1613.214,13.51244,0
219491380_2,219491380,2,2,5.636152,1614.278,4.655853,0
219502060_1,219502060,3,1,5.844978,1613.544,5.798166,0
219502060_2,219502060,3,2,5.844881,1616.782,5.273232,0
219502060_3,219502060,3,3,13.956,1626.71,1.348997,0
337516584_1,337516584,2,1,5.698186,1616.504,3.601164,0
337516584_2,337516584,2,2,5.69603,1613.568,3.55081,0
219502124_1,219502124,1,1,3.567328,1613.482,2.608289,0
255908692_1,255908692,1,1,2.143632,1613.222,2.163215,1
255909268_1,255909268,2,1,3.511072,1612.923,4.510998,0
255909268_2,255909268,2,2,3.511698,1614.708,4.807903,0
255927049_1,255927049,1,1,2.324139,1614.741,2.406936,1
255929744_1,255929744,2,1,2.335679,1613.932,1.084116,0
255929744_2,255929744,2,2,2.3356,1615.174,1.114683,0
286212314_1,286212314,1,1,0.7329911,1613.379,2.70472,0
310506508_1,310506508,1,1,12.93907,1614.696,9.67527,0
310561395_1,310561395,2,1,3.215993,1615.402,4.535357,0
310561395_2,310561395,2,2,3.216408,1613.77,4.459545,0
334795235_1,334795235,1,1,8.528331,1617.921,3.801165,1
376664521_1,376664521,4,1,8.857848,1619.007,2.636087,1
376664521_2,376664521,4,2,6.492229,1615.999,2.168885,1
376664521_3,376664521,4,3,3.009198,1614.528,1.688765,0
376664521_4,376664521,4,4,3.012636,1613.203,1.863733,0
337581867_1,337581867,1,1,14.0145,1626.435,28.27578,0
376664523_1,376664523,4,1,3.009473,1614.526,2.009943,0
376664523_2,376664523,4,2,3.009434,1613.219,2.30993,0
376664523_3,376664523,4,3,8.8574,1619.007,2.677958,0
376664523_4,376664523,4,4,6.493858,1615.997,2.081599,0
406810245_1,406810245,1,1,13.92047,1613.404,11.8053,0
417571364_1,417571364,1,1,11.24047,1613.442,4.122573,1
9569332_1,9569332,2,1,1.965257,1614.561,5.146341,0
9569332_2,9569332,2,2,14.17614,1626.753,3.138207,0
9570201_1,9570201,1,1,13.92887,1613.365,11.95069,0
9781649_1,9781649,1,1,1.747174,1612.882,1.006421,1
18115667_1,18115667,1,1,28.41003,1612.952,14.96671,0
18116966_1,18116966,3,1,1.309143,1613.765,2.80258,1
18116966_2,18116966,3,2,22.63959,1612.941,12.53698,0
18116966_3,18116966,3,3,9.471604,1617.585,7.555478,0
18228140_1,18228140,2,1,7.374725,1616.131,4.089046,1
18228140_2,18228140,2,2,13.94649,1626.297,16.66683,1
18315172_1,18315172,1,1,4.801187,1615.989,14.26978,0
337627801_1,337627801,1,1,7.332741,1616.004,1.669131,1
18532769_1,18532769,1,1,1.36528,1612.922,3.540138,0
21625685_1,21625685,1,1,2.20104,1614.6,1.197779,1
21631692_1,21631692,2,1,0.5369821,1612.958,1.535636,1
21631692_2,21631692,2,2,19.71695,1616.571,10.13382,0
21674468_1,21674468,2,1,8.4625,1613.824,4.5,0
21674468_2,21674468,2,2,8.465485,1614.962,0.9325143,0
21680594_1,21680594,2,1,5.89575,1616.076,2.340283,0
21680594_2,21680594,2,2,5.895827,1613.163,2.287305,0
21683403_1,21683403,1,1,14.84249,1626.417,13.20343,0
21856856_1,21856856,1,1,20.92755,1620.279,12.56112,0
39202045_1,39202045,1,1,5.109128,1615.002,2.522981,1
39202513_1,39202513,2,1,12.58905,1623.319,2.036853,1
39202513_2,39202513,2,2,14.02799,1626.317,10.86428,1
39302123_1,39302123,2,1,5.446444,1617.627,4.380303,0
39302123_2,39302123,2,2,5.447246,1615.587,4.449484,0
85521725_1,85521725,1,1,14.62841,1626.619,11.80149,0
88764419_1,88764419,1,1,22.97,1618.402,10.08823,0
101718156_1,101718156,1,1,27.965,1612.983,16.08256,0
334856149_1,334856149,1,1,6.283719,1614.994,5.812799,0
335962435_1,335962435,1,1,14.02351,1626.193,15.6916,0
356147266_1,356147266,1,1,4.140155,1616.475,1.09698,0
356199039_1,356199039,1,1,15.22248,1625.898,8.246216,0
356226244_1,356226244,1,1,6.23859,1615.584,3.168951,1
356227566_1,356227566,1,1,22.79809,1613.393,9.080857,0
356228117_1,356228117,1,1,10.36052,1622.153,5.310572,0
356240607_1,356240607,1,1,14.24291,1626.711,1.92803,0
356340699_1,356340699,1,1,14.21763,1626.726,3.440054,0
356347230_1,356347230,4,1,0.5075014,1613.141,1,0
356347230_2,356347230,4,2,13.93108,1613.086,2.138887,0
356347230_3,356347230,4,3,13.95807,1626.74,4.022175,0
356347230_4,356347230,4,4,8.330518,1613.847,1.431727,0
101721594_1,101721594,1,1,3.246002,1615.346,1.660401,1
362078066_1,362078066,1,1,18.55471,1618.388,4.221135,1
366120745_1,366120745,1,1,14.61519,1619.44,9.004277,0
416105907_1,416105907,4,1,9.127039,1615.942,2.550629,0
416105907_2,416105907,4,2,9.126498,1621.239,2.415909,0
416105907_3,416105907,4,3,13.92446,1626.717,3.184069,0
416105907_4,416105907,4,4,13.40427,1614.157,0.9583277,0
420888018_1,420888018,1,1,1.956044,1613.292,0.9990071,1
471012596_1,471012596,2,1,14.06734,1626.619,19.09013,0
471012596_2,471012596,2,2,1.985185,1614.19,1.68804,1
115179926_1,115179926,1,1,1.433975,1613.969,11.58775,0
115183687_1,115183687,1,1,28.10647,1613.619,18.46458,0
115285973_1,115285973,1,1,2.734031,1614.689,2.472981,1
115289233_1,115289233,1,1,14.19749,1626.734,2.990702,0
101767343_1,101767343,2,1,12.96892,1617.935,4.309607,0
101767343_2,101767343,2,2,12.96926,1613.303,8.996387,0
101767697_1,101767697,3,1,1.877311,1614.618,2.034211,0
101767697_2,101767697,3,2,1.877274,1613.28,1.5,0
101767697_3,101767697,3,3,1.877466,1613.102,2.5,0
101767961_1,101767961,1,1,28.29907,1613.131,6.370586,0
101768369_1,101768369,1,1,13.98479,1626.284,12.62629,0
101831762_1,101831762,1,1,6.854286,1619.412,1.191021,1
101876193_1,101876193,1,1,4.30073,1616.966,3.30185,1
101876813_1,101876813,1,1,2.094796,1614.779,0.7874154,1
101878371_1,101878371,1,1,13.95144,1626.28,14.44132,0
88764768_1,88764768,2,1,8.292958,1613.128,3.00902,0
88764768_2,88764768,2,2,8.288701,1617.885,4.255479,0
116019143_1,116019143,1,1,4.486876,1617.287,3.012125,1
116021622_1,116021622,1,1,4.265815,1616.631,1.14796,1
116046753_1,116046753,1,1,28.31111,1612.937,10.5,0
116047785_1,116047785,2,1,15.8015,1624.533,11.16288,0
116047785_2,116047785,2,2,14.67009,1620.985,2.388171,0
116098943_1,116098943,2,1,13.95246,1626.735,3.480279,0
116098943_2,116098943,2,2,14.00505,1612.929,4.196267,0
116099248_1,116099248,1,1,14.1965,1626.737,2.583237,0
157422845_1,157422845,1,1,11.00144,1621.681,6.474135,1
159325204_1,159325204,1,1,1.779465,1613.212,0.6249033,0
159434316_1,159434316,1,1,2.774161,1614.223,1.308836,1
198582674_1,198582674,2,1,5.718783,1618.017,1.739534,0
198582674_2,198582674,2,2,5.718601,1615.245,1.918803,0
88780274_1,88780274,1,1,20.93888,1620.4,10.56588,0
198583007_1,198583007,2,1,8.489439,1618.05,6.399281,0
198583007_2,198583007,2,2,8.490525,1614.065,6.177198,0
219081160_1,219081160,1,1,20.80664,1613.216,10.78691,0
275037380_1,275037380,1,1,6.236247,1613.742,2.526294,1
298319148_1,298319148,1,1,19.97846,1612.97,7.707858,0
298338983_1,298338983,1,1,15.49641,1625.283,5.68553,0
321769258_1,321769258,1,1,3.823136,1613.565,3.559662,1
405528466_1,405528466,2,1,2.938915,1615.776,2.34157,1
405528466_2,405528466,2,2,13.21402,1623.902,3.91244,1
405543709_1,405543709,1,1,14.22813,1626.724,2.815538,0
7585195_1,7585195,1,1,20.4281,1620.632,3.372964,0
7620157_1,7620157,2,1,2.867033,1612.909,2.644632,0
7620157_2,7620157,2,2,2.866734,1613.87,2.386148,0
88893483_1,88893483,1,1,28.19799,1613.212,13.05179,0
7779363_1,7779363,1,1,14.84066,1626.247,13.92066,0
21016962_1,21016962,1,1,12.62221,1623.86,5.801308,0
21017001_1,21017001,1,1,13.56264,1613.545,1.209527,1
21147900_1,21147900,2,1,2.843332,1615.145,1.909227,0
21147900_2,21147900,2,2,2.843033,1614.023,2.089713,0
159773066_1,159773066,1,1,6.937135,1613.909,3.915042,1
164306086_1,164306086,2,1,4.238803,1612.977,4.748102,0
164306086_2,164306086,2,2,4.239082,1614.899,3.110684,0
164319891_1,164319891,2,1,13.9666,1626.571,5.256534,0
164319891_2,164319891,2,2,13.96456,1613.414,16.5394,0
164320263_1,164320263,1,1,14.54041,1627.002,17.77126,0
164365618_1,164365618,1,1,28.66849,1613.309,49.67604,0
164367918_1,164367918,2,1,7.637765,1617.706,3.392178,1
164367918_2,164367918,2,2,9.326771,1613.991,3.828997,1
88932244_1,88932244,4,1,6.188351,1613.24,5.18092,0
88932244_2,88932244,4,2,6.188495,1616.836,6.022573,0
88932244_3,88932244,4,3,13.70196,1613.281,2.054102,0
88932244_4,88932244,4,4,14.26233,1626.708,1.309922,0
188641597_1,188641597,1,1,3.139494,1613.238,1.666923,0
188664810_1,188664810,2,1,4.364435,1614.162,4.598736,0
188664810_2,188664810,2,2,4.364204,1616.78,2.814524,0
188667250_1,188667250,1,1,14.84711,1626.25,9.762194,0
188694034_1,188694034,2,1,2.344046,1614.019,0.9834954,1
188694034_2,188694034,2,2,2.344176,1615.143,1.607109,1
188769439_1,188769439,3,1,20.04857,1612.984,33.10091,0
188769439_2,188769439,3,2,13.95649,1613.045,2.206249,0
188769439_3,188769439,3,3,13.95768,1626.709,1.433089,0
188774940_1,188774940,1,1,7.899654,1613.453,3.720423,1
188825478_1,188825478,1,1,27.34433,1613.411,19.4617,0
188826124_1,188826124,2,1,7.452121,1618.717,3.730084,0
188826124_2,188826124,2,2,7.453392,1616.279,3.050558,0
193679683_1,193679683,2,1,9.889803,1619.043,4.061592,0
193679683_2,193679683,2,2,9.877001,1615.237,4.399584,0
193722387_1,193722387,1,1,14.8823,1625.62,2.358923,1
88935941_1,88935941,1,1,3.498448,1616.075,2.98733,0
193726325_1,193726325,4,1,1.609815,1613.384,1,0
193726325_2,193726325,4,2,1.609922,1613.92,3.943069,0
193726325_3,193726325,4,3,7.510045,1616.503,1.810786,0
193726325_4,193726325,4,4,7.469981,1620.065,4.713758,0
193817729_1,193817729,3,1,2.350158,1614.455,1.586572,0
193817729_2,193817729,3,2,2.35007,1613.52,1.53501,0
193817729_3,193817729,3,3,0.469816,1613.293,3.422917,0
193819961_1,193819961,2,1,14.00121,1613.184,11.9119,0
193819961_2,193819961,2,2,13.95702,1626.253,15.92247,0
193827322_1,193827322,1,1,13.94562,1626.35,15.48212,0
193872669_1,193872669,2,1,13.1005,1622.353,4.720489,1
193872669_2,193872669,2,2,14.07647,1626.704,14.32323,1
193874531_1,193874531,1,1,13.95353,1626.295,11.96509,0
198593129_1,198593129,1,1,1.616545,1612.991,1.191761,1
198610362_1,198610362,1,1,4.000526,1614.389,2.083001,1
229684206_1,229684206,2,1,14.82241,1619.039,2.303307,1
229684206_2,229684206,2,2,3.551385,1615.603,1.779556,0
233505184_1,233505184,1,1,28.09306,1612.932,15,0
88937176_1,88937176,4,1,5.105145,1616.613,2.404252,1
88937176_2,88937176,4,2,5.104577,1614.656,2.999918,1
88937176_3,88937176,4,3,4.863439,1613.777,1.788463,1
88937176_4,88937176,4,4,6.262224,1615.849,1.692318,1
233506486_1,233506486,1,1,14.02448,1626.209,14.77337,0
233518032_1,233518032,1,1,14.39667,1612.953,14.72799,0
270253531_1,270253531,1,1,1.218816,1613.2,0.7147827,1
270320764_1,270320764,2,1,3.65419,1615.877,4.810061,0
270320764_2,270320764,2,2,3.65414,1614.17,4.620069,0
270400489_1,270400489,1,1,14.42376,1618.761,3.702402,1
274699084_1,274699084,1,1,4.654325,1616.315,5.186778,1
274724250_1,274724250,1,1,4.996127,1617.445,2.686656,1
274969853_1,274969853,1,1,13.96125,1626.731,3.045582,1
275036626_1,275036626,1,1,0.8329682,1613.471,0.5524538,1
284187227_1,284187227,1,1,14.68804,1626.506,7.025177,0
88994025_1,88994025,2,1,0.6528035,1613.169,1.106481,0
88994025_2,88994025,2,2,0.6528126,1613.495,1.108053,0
284188533_1,284188533,1,1,13.90353,1626.323,12.20924,0
284188970_1,284188970,1,1,0.401277,1613.208,1.627527,0
284890052_1,284890052,1,1,14.04962,1626.638,13.25152,0
285011415_1,285011415,1,1,13.92279,1626.694,4.186916,0
298553816_1,298553816,2,1,14.67505,1626.877,11.83058,0
298553816_2,298553816,2,2,27.40694,1613.118,10.5,0
298554256_1,298554256,2,1,6.222496,1613.576,1.408253,1
298554256_2,298554256,2,2,16.18889,1612.906,12.5,0
298554479_1,298554479,2,1,9.427216,1616.255,19.81087,0
298554479_2,298554479,2,2,9.421254,1621.467,15.29129,0
298554824_1,298554824,1,1,13.92929,1626.254,15.08634,0
298602203_1,298602203,2,1,8.726389,1613.352,2,0
298602203_2,298602203,2,2,8.729167,1617.526,2,0
298645086_1,298645086,2,1,8.09327,1614.514,2.820663,0
298645086_2,298645086,2,2,8.091823,1619.219,2.996045,0
89039049_1,89039049,1,1,10.70708,1616.343,4.425689,1
308023474_1,308023474,1,1,11.90857,1624.209,2.791928,1
308070376_1,308070376,1,1,2.739566,1614.012,4.49887,0
308089071_1,308089071,1,1,0.8871533,1613.231,0.5864315,1
329269366_1,329269366,1,1,14.92044,1626.361,13.20908,0
329290649_1,329290649,1,1,20.26682,1620.571,15.03683,0
329347900_1,329347900,1,1,14.92741,1626.255,8.81652,0
329441881_1,329441881,2,1,2.111505,1613.555,2,0
329441881_2,329441881,2,2,2.111265,1614.662,2.5,0
332629038_1,332629038,1,1,2.318635,1614.329,2.711152,1
334834458_1,334834458,1,1,19.47709,1621.998,7.837453,0
334835095_1,334835095,3,1,5.337484,1617.184,2.132686,0
334835095_2,334835095,3,2,5.338116,1614.682,2.790727,0
334835095_3,334835095,3,3,21.36571,1619.085,28.84031,0
115420275_1,115420275,2,1,3.106341,1615.544,1,0
115420275_2,115420275,2,2,3.10628,1614.664,3.128003,0
115448032_1,115448032,2,1,8.120263,1615.104,2.495586,0
115448032_2,115448032,2,2,8.140452,1618.47,3.27618,0
162519062_1,162519062,2,1,7.44734,1618.346,5.836663,0
162519062_2,162519062,2,2,7.44714,1615.285,7.160085,0
198280992_1,198280992,1,1,28.09584,1613.21,15.24128,0
198281945_1,198281945,2,1,6.892719,1616.516,3.17614,0
198281945_2,198281945,2,2,6.897356,1619.513,3.028397,0
198354123_1,198354123,1,1,1.425413,1614.092,1.584042,0
198356747_1,198356747,2,1,9.425773,1621.364,4.153174,0
198356747_2,198356747,2,2,18.85017,1617.385,4.66785,0
198360971_1,198360971,1,1,5.177622,1614.508,2.823007,1
198361391_1,198361391,1,1,11.50789,1613.647,3.884578,1
198362230_1,198362230,1,1,4.420086,1613.869,7.905263,0
198365911_1,198365911,1,1,17.30652,1618.675,19.77153,0
198382049_1,198382049,1,1,19.13526,1621.286,19.24409,0
198387299_1,198387299,1,1,5.007799,1616.535,3.179678,1
162555123_1,162555123,3,1,0.2297062,1613.019,0.5,0
162555123_2,162555123,3,2,0.4593581,1613.203,0.5,0
162555123_3,162555123,3,3,0.4594332,1612.856,0.7599084,0
198390696_1,198390696,1,1,23.05205,1617.998,13.61686,0
198407592_1,198407592,2,1,2.111926,1613.827,1,0
198407592_2,198407592,2,2,1.055739,1613.782,1.5,0
198407957_1,198407957,1,1,28.13611,1613.218,12.5,0
198410991_1,198410991,1,1,28.27765,1612.884,9.249327,0
198412265_1,198412265,1,1,7.276914,1619.068,4.85575,1
198412375_1,198412375,2,1,8.006304,1615.658,2.957312,0
198412375_2,198412375,2,2,7.982079,1619.87,3.863179,0
198478619_1,198478619,1,1,14.82018,1626.277,5.305434,0
199522110_1,199522110,2,1,4.763602,1616.292,3.203267,0
199522110_2,199522110,2,2,4.763623,1614.209,4.684112,0
199550090_1,199550090,1,1,7.403016,1616.153,2.0174,1
162589720_1,162589720,1,1,9.856908,1614.411,1.645264,1
162594341_1,162594341,1,1,13.99592,1626.635,17.16437,0
162617453_1,162617453,3,1,3.408333,1613.986,2,0
162617453_2,162617453,3,2,3.408087,1612.976,2.222468,0
162617453_3,162617453,3,3,3.404167,1613.154,2,0
162631089_1,162631089,1,1,9.47416,1621.162,5.615088,0
162675147_1,162675147,1,1,24.76446,1616.324,1.601071,0
162686696_1,162686696,1,1,14.00093,1613.948,2.689469,0
162689162_1,162689162,1,1,13.99012,1613.357,12.37203,0
162689333_1,162689333,1,1,13.87651,1619.161,4.002542,0
115522668_1,115522668,1,1,5.107871,1615.484,3.036459,1
162689624_1,162689624,3,1,5.179167,1617.268,2,0
162689624_2,162689624,3,2,13.96198,1613.044,1.840806,0
162689624_3,162689624,3,3,13.94007,1626.735,2.509681,0
162692735_1,162692735,1,1,28.32757,1612.952,1.278509,0
198358937_1,198358937,2,1,4.118136,1615.198,1.738405,0
198358937_2,198358937,2,2,4.119272,1613.083,1.661434,0
198381449_1,198381449,1,1,13.98451,1626.73,14.84988,0
199573526_1,199573526,1,1,13.96579,1626.535,7.206901,0
199612990_1,199612990,1,1,14.01152,1613.083,21.59919,0
199612998_1,199612998,1,1,14.17418,1626.754,6.300605,0
199615126_1,199615126,3,1,1.873485,1613.395,3.307731,0
199615126_2,199615126,3,2,1.87335,1614.078,2.132653,0
199615126_3,199615126,3,3,25.88615,1615.055,15.40083,0
199634926_1,199634926,1,1,13.99899,1626.617,11.06727,0
199658791_1,199658791,1,1,14.61038,1622.236,5.065927,1
115582906_1,115582906,2,1,7.946395,1615.797,4.454665,0
115582906_2,115582906,2,2,7.946503,1619.707,2.873551,0
199667851_1,199667851,1,1,3.657853,1615.128,1.915458,1
207397638_1,207397638,1,1,14.26113,1626.941,15.77671,0
207468713_1,207468713,1,1,13.98656,1613.196,9.424405,0
207503612_1,207503612,1,1,26.54422,1614.733,9.093815,0
224602141_1,224602141,2,1,5.191812,1615.58,2.655914,0
224602141_2,224602141,2,2,5.189719,1617.931,3.851008,0
229667767_1,229667767,2,1,13.95952,1626.59,4.913458,0
229667767_2,229667767,2,2,13.95867,1613.618,12.73978,0
230229037_1,230229037,4,1,7.539455,1612.911,5.964355,0
230229037_2,230229037,4,2,7.538886,1617.834,5.853762,0
230229037_3,230229037,4,3,13.71025,1613.275,15.02394,0
230229037_4,230229037,4,4,22.01852,1616.906,10.4803,0
274201557_1,274201557,2,1,8.965042,1620.036,4.500203,0
274201557_2,274201557,2,2,8.963635,1614.016,4.095874,0
274202581_1,274202581,3,1,3.91523,1615.519,1.466638,1
274202581_2,274202581,3,2,8.585009,1614.787,2.689519,0
274202581_3,274202581,3,3,8.57731,1620.034,2.81845,0
274221448_1,274221448,1,1,13.89062,1613.287,19.86149,0
115582908_1,115582908,2,1,9.489153,1616.955,6.833902,0
115582908_2,115582908,2,2,9.489084,1621.647,6.806787,0
274221477_1,274221477,2,1,14.89755,1626.607,17.62099,0
274221477_2,274221477,2,2,14.43815,1625.291,22.52221,0
274336377_1,274336377,1,1,5.433259,1614.62,2.571119,1
274384497_1,274384497,2,1,8.644365,1615.521,3.220981,0
274384497_2,274384497,2,2,8.644273,1621.19,3.244746,0
274385511_1,274385511,1,1,14.45251,1626.865,8.22835,0
274456990_1,274456990,1,1,2.11853,1614.893,3.537827,0
274457752_1,274457752,2,1,8.203363,1618.95,2.408233,0
274457752_2,274457752,2,2,8.202418,1615.246,1.772554,0
274483823_1,274483823,1,1,16.74199,1624.249,12.07332,0
274485819_1,274485819,2,1,5.457564,1617.359,3.526822,0
274485819_2,274485819,2,2,5.457689,1614.677,3.690075,0
274554671_1,274554671,3,1,8.366759,1620.07,13.46245,0
274554671_2,274554671,3,2,16.35234,1613.224,11.41274,0
274554671_3,274554671,3,3,13.99763,1613.173,19.2109,0
274555165_1,274555165,2,1,5.921005,1613.307,8.744633,0
274555165_2,274555165,2,2,5.919928,1616.91,5.532492,0
115582980_1,115582980,1,1,8.683361,1621.25,3.015193,1
274574873_1,274574873,2,1,9.181057,1613.27,4.136833,0
274574873_2,274574873,2,2,18.35631,1617.591,5.5916,0
274624857_1,274624857,1,1,1.50911,1613.776,1.476015,0
274627351_1,274627351,1,1,0.2331558,1612.887,0.5690499,0
274696123_1,274696123,2,1,3.554415,1616.239,1.95786,0
274696123_2,274696123,2,2,3.554301,1614.652,1.142482,0
274696298_1,274696298,1,1,15.19503,1617.062,2.658777,1
274725694_1,274725694,2,1,9.572452,1614.732,5.134792,0
274725694_2,274725694,2,2,9.571757,1619.768,3.751804,0
298288886_1,298288886,2,1,0.5852504,1613.255,1.238022,0
298288886_2,298288886,2,2,0.5852423,1612.915,1.141662,0
298317160_1,298317160,1,1,1.968347,1614.401,3.411454,1
310155146_1,310155146,2,1,8.854794,1613.579,3.514657,1
310155146_2,310155146,2,2,17.70618,1617.869,3.648399,1
310167700_1,310167700,1,1,0.3098996,1613.132,0.5,0
159941208_1,159941208,3,1,9.94497,1613.946,6.960744,0
159941208_2,159941208,3,2,9.945679,1618.55,6.244139,0
159941208_3,159941208,3,3,13.96545,1613.245,9.104788,0
313498719_1,313498719,1,1,15.55973,1626.249,24.23982,0
417570430_1,417570430,2,1,5.450759,1616.617,3.671751,0
417570430_2,417570430,2,2,5.450401,1614.118,3.514349,0
417570441_1,417570441,2,1,2.056895,1613.513,1.030918,0
417570441_2,417570441,2,2,2.056771,1614.861,1.131328,0
417582749_1,417582749,2,1,4.763597,1617.125,1.402522,0
417582749_2,417582749,2,2,4.763702,1614.551,2.139292,0
417582774_1,417582774,1,1,8.644077,1615.533,1.812801,0
458485558_1,458485558,1,1,5.87197,1615.542,6.135714,1
458486928_1,458486928,3,1,8.980221,1614.736,1.473086,1
458486928_2,458486928,3,2,6.420059,1613.214,1.199137,1
458486928_3,458486928,3,3,2.335459,1614.4,1.026584,1
161825882_1,161825882,1,1,14.91389,1626.372,15,0
